kepid,label,file
5115978,transit,debo_model/datasets/5115978.npz
5122112,stellar_eclipse,debo_model/datasets/5122112.npz
5124254,centroid_offset,debo_model/datasets/5124254.npz
5130369,stellar_eclipse,debo_model/datasets/5130369.npz
5164255,transit,debo_model/datasets/5164255.npz
5193400,stellar_eclipse,debo_model/datasets/5193400.npz
5210475,centroid_offset,debo_model/datasets/5210475.npz
5212220,centroid_offset,debo_model/datasets/5212220.npz
5213902,centroid_offset,debo_model/datasets/5213902.npz
5217586,centroid_offset,debo_model/datasets/5217586.npz
5217891,centroid_offset,debo_model/datasets/5217891.npz
5218441,stellar_eclipse,debo_model/datasets/5218441.npz
5252423,transit,debo_model/datasets/5252423.npz
5270698,stellar_eclipse,debo_model/datasets/5270698.npz
5272878,transit,debo_model/datasets/5272878.npz
5282049,stellar_eclipse,debo_model/datasets/5282049.npz
5282051,centroid_offset,debo_model/datasets/5282051.npz
5283542,centroid_offset,debo_model/datasets/5283542.npz
5287983,stellar_eclipse,debo_model/datasets/5287983.npz
5288570,centroid_offset,debo_model/datasets/5288570.npz
5297298,stellar_eclipse,debo_model/datasets/5297298.npz
5302643,stellar_eclipse,debo_model/datasets/5302643.npz
5303551,centroid_offset,debo_model/datasets/5303551.npz
5307568,centroid_offset,debo_model/datasets/5307568.npz
5307858,centroid_offset,debo_model/datasets/5307858.npz
5308387,centroid_offset,debo_model/datasets/5308387.npz
5308663,transit,debo_model/datasets/5308663.npz
5308666,centroid_offset,debo_model/datasets/5308666.npz
5358241,transit,debo_model/datasets/5358241.npz
5358624,transit,debo_model/datasets/5358624.npz
5370302,stellar_eclipse,debo_model/datasets/5370302.npz
5372966,stellar_eclipse,debo_model/datasets/5372966.npz
5376067,stellar_eclipse,debo_model/datasets/5376067.npz
5376836,stellar_eclipse,debo_model/datasets/5376836.npz
5385439,centroid_offset,debo_model/datasets/5385439.npz
5387843,centroid_offset,debo_model/datasets/5387843.npz
5392702,centroid_offset,debo_model/datasets/5392702.npz
5396122,stellar_eclipse,debo_model/datasets/5396122.npz
5428668,centroid_offset,debo_model/datasets/5428668.npz
5436502,transit,debo_model/datasets/5436502.npz
5443604,stellar_eclipse,debo_model/datasets/5443604.npz
5444549,stellar_eclipse,debo_model/datasets/5444549.npz
5446285,not_transit,debo_model/datasets/5446285.npz
5456651,transit,debo_model/datasets/5456651.npz
5471202,centroid_offset,debo_model/datasets/5471202.npz
5471574,stellar_eclipse,debo_model/datasets/5471574.npz
5474733,centroid_offset,debo_model/datasets/5474733.npz
5475641,centroid_offset,debo_model/datasets/5475641.npz
5477805,centroid_offset,debo_model/datasets/5477805.npz
5481148,centroid_offset,debo_model/datasets/5481148.npz
5481416,stellar_eclipse,debo_model/datasets/5481416.npz
5513866,centroid_offset,debo_model/datasets/5513866.npz
5513893,Ephemeris match,debo_model/datasets/5513893.npz
5521300,stellar_eclipse,debo_model/datasets/5521300.npz
5524881,centroid_offset,debo_model/datasets/5524881.npz
5529738,Ephemeris match,debo_model/datasets/5529738.npz
5530882,centroid_offset,debo_model/datasets/5530882.npz
5531576,transit,debo_model/datasets/5531576.npz
5534814,stellar_eclipse,debo_model/datasets/5534814.npz
5542983,stellar_eclipse,debo_model/datasets/5542983.npz
5544903,centroid_offset,debo_model/datasets/5544903.npz
5545815,centroid_offset,debo_model/datasets/5545815.npz
5547480,stellar_eclipse,debo_model/datasets/5547480.npz
5553652,stellar_eclipse,debo_model/datasets/5553652.npz
5557821,centroid_offset,debo_model/datasets/5557821.npz
5564247,centroid_offset,debo_model/datasets/5564247.npz
5629985,centroid_offset,debo_model/datasets/5629985.npz
5636648,stellar_eclipse,debo_model/datasets/5636648.npz
5642620,stellar_eclipse,debo_model/datasets/5642620.npz
5648449,stellar_eclipse,debo_model/datasets/5648449.npz
5649215,centroid_offset,debo_model/datasets/5649215.npz
5649325,centroid_offset,debo_model/datasets/5649325.npz
5649833,centroid_offset,debo_model/datasets/5649833.npz
5649956,stellar_eclipse,debo_model/datasets/5649956.npz
5651104,transit,debo_model/datasets/5651104.npz
5652237,stellar_eclipse,debo_model/datasets/5652237.npz
5652983,stellar_eclipse,debo_model/datasets/5652983.npz
5702939,centroid_offset,debo_model/datasets/5702939.npz
5717567,centroid_offset,debo_model/datasets/5717567.npz
5725087,stellar_eclipse,debo_model/datasets/5725087.npz
5728283,stellar_eclipse,debo_model/datasets/5728283.npz
5735762,transit,debo_model/datasets/5735762.npz
5738346,stellar_eclipse,debo_model/datasets/5738346.npz
5738496,stellar_eclipse,debo_model/datasets/5738496.npz
5771719,stellar_eclipse,debo_model/datasets/5771719.npz
5779852,stellar_eclipse,debo_model/datasets/5779852.npz
5780460,transit,debo_model/datasets/5780460.npz
5780715,centroid_offset,debo_model/datasets/5780715.npz
5790807,stellar_eclipse,debo_model/datasets/5790807.npz
5792202,transit,debo_model/datasets/5792202.npz
5794379,transit,debo_model/datasets/5794379.npz
5801571,stellar_eclipse,debo_model/datasets/5801571.npz
5802246,stellar_eclipse,debo_model/datasets/5802246.npz
5802486,stellar_eclipse,debo_model/datasets/5802486.npz
5809890,transit,debo_model/datasets/5809890.npz
5809954,stellar_eclipse,debo_model/datasets/5809954.npz
5812701,transit,debo_model/datasets/5812701.npz
5816165,stellar_eclipse,debo_model/datasets/5816165.npz
5816811,stellar_eclipse,debo_model/datasets/5816811.npz
5817553,centroid_offset,debo_model/datasets/5817553.npz
5817986,centroid_offset,debo_model/datasets/5817986.npz
5820218,centroid_offset,debo_model/datasets/5820218.npz
5866099,stellar_eclipse,debo_model/datasets/5866099.npz
5876368,stellar_eclipse,debo_model/datasets/5876368.npz
5880320,transit,debo_model/datasets/5880320.npz
5881688,transit,debo_model/datasets/5881688.npz
5897826,transit,debo_model/datasets/5897826.npz
5899544,centroid_offset,debo_model/datasets/5899544.npz
5956342,transit,debo_model/datasets/5956342.npz
5956656,transit,debo_model/datasets/5956656.npz
5956787,stellar_eclipse,debo_model/datasets/5956787.npz
5963222,stellar_eclipse,debo_model/datasets/5963222.npz
5964985,unlabeled,debo_model/datasets/5964985.npz
5982353,stellar_eclipse,debo_model/datasets/5982353.npz
5982368,stellar_eclipse,debo_model/datasets/5982368.npz
5988031,centroid_offset,debo_model/datasets/5988031.npz
5991936,centroid_offset,debo_model/datasets/5991936.npz
6022556,transit,debo_model/datasets/6022556.npz
6032497,transit,debo_model/datasets/6032497.npz
6032981,not_transit,debo_model/datasets/6032981.npz
6037187,transit,debo_model/datasets/6037187.npz
6042214,centroid_offset,debo_model/datasets/6042214.npz
6044553,centroid_offset,debo_model/datasets/6044553.npz
6047498,stellar_eclipse,debo_model/datasets/6047498.npz
6048024,stellar_eclipse,debo_model/datasets/6048024.npz
6056992,stellar_eclipse,debo_model/datasets/6056992.npz
6058614,stellar_eclipse,debo_model/datasets/6058614.npz
6060203,transit,debo_model/datasets/6060203.npz
6061119,transit,debo_model/datasets/6061119.npz
6066403,centroid_offset,debo_model/datasets/6066403.npz
6066416,centroid_offset,debo_model/datasets/6066416.npz
6072593,centroid_offset,debo_model/datasets/6072593.npz
6124941,centroid_offset,debo_model/datasets/6124941.npz
6131236,transit,debo_model/datasets/6131236.npz
6142862,centroid_offset,debo_model/datasets/6142862.npz
6147122,stellar_eclipse,debo_model/datasets/6147122.npz
6149553,not_transit,debo_model/datasets/6149553.npz
6153201,Ephemeris match,debo_model/datasets/6153201.npz
6153672,stellar_eclipse,debo_model/datasets/6153672.npz
6185711,centroid_offset,debo_model/datasets/6185711.npz
6191521,transit,debo_model/datasets/6191521.npz
6199056,stellar_eclipse,debo_model/datasets/6199056.npz
6200715,centroid_offset,debo_model/datasets/6200715.npz
6205468,stellar_eclipse,debo_model/datasets/6205468.npz
6209637,unlabeled,debo_model/datasets/6209637.npz
6233573,centroid_offset,debo_model/datasets/6233573.npz
6267425,stellar_eclipse,debo_model/datasets/6267425.npz
6272413,transit,debo_model/datasets/6272413.npz
6276477,transit,debo_model/datasets/6276477.npz
6279974,stellar_eclipse,debo_model/datasets/6279974.npz
6291653,transit,debo_model/datasets/6291653.npz
6292162,stellar_eclipse,debo_model/datasets/6292162.npz
6301035,stellar_eclipse,debo_model/datasets/6301035.npz
6307063,stellar_eclipse,debo_model/datasets/6307063.npz
6307521,centroid_offset,debo_model/datasets/6307521.npz
6307537,stellar_eclipse,debo_model/datasets/6307537.npz
6311681,stellar_eclipse,debo_model/datasets/6311681.npz
6350476,centroid_offset,debo_model/datasets/6350476.npz
6351097,centroid_offset,debo_model/datasets/6351097.npz
6359320,transit,debo_model/datasets/6359320.npz
6359798,stellar_eclipse,debo_model/datasets/6359798.npz
6362874,transit,debo_model/datasets/6362874.npz
6364162,centroid_offset,debo_model/datasets/6364162.npz
6364276,centroid_offset,debo_model/datasets/6364276.npz
6365321,stellar_eclipse,debo_model/datasets/6365321.npz
6370120,centroid_offset,debo_model/datasets/6370120.npz
6387450,stellar_eclipse,debo_model/datasets/6387450.npz
6388770,stellar_eclipse,debo_model/datasets/6388770.npz
6390824,centroid_offset,debo_model/datasets/6390824.npz
6392727,transit,debo_model/datasets/6392727.npz
6422070,transit,debo_model/datasets/6422070.npz
6422367,Ephemeris match,debo_model/datasets/6422367.npz
6428700,transit,debo_model/datasets/6428700.npz
6432059,not_transit,debo_model/datasets/6432059.npz
6435936,transit,debo_model/datasets/6435936.npz
6441738,transit,debo_model/datasets/6441738.npz
6448890,transit,debo_model/datasets/6448890.npz
6462874,centroid_offset,debo_model/datasets/6462874.npz
6470149,stellar_eclipse,debo_model/datasets/6470149.npz
6500206,stellar_eclipse,debo_model/datasets/6500206.npz
6507427,Ephemeris match,debo_model/datasets/6507427.npz
6522242,transit,debo_model/datasets/6522242.npz
6526710,transit,debo_model/datasets/6526710.npz
6531491,stellar_eclipse,debo_model/datasets/6531491.npz
6531496,stellar_eclipse,debo_model/datasets/6531496.npz
6541920,transit,debo_model/datasets/6541920.npz
6545051,centroid_offset,debo_model/datasets/6545051.npz
6545358,stellar_eclipse,debo_model/datasets/6545358.npz
6546528,stellar_eclipse,debo_model/datasets/6546528.npz
6579806,stellar_eclipse,debo_model/datasets/6579806.npz
6587280,transit,debo_model/datasets/6587280.npz
6599919,transit,debo_model/datasets/6599919.npz
6603043,stellar_eclipse,debo_model/datasets/6603043.npz
6606653,stellar_eclipse,debo_model/datasets/6606653.npz
6607286,transit,debo_model/datasets/6607286.npz
6607447,transit,debo_model/datasets/6607447.npz
6612284,Ephemeris match,debo_model/datasets/6612284.npz
6613006,stellar_eclipse,debo_model/datasets/6613006.npz
6614629,centroid_offset,debo_model/datasets/6614629.npz
6621116,stellar_eclipse,debo_model/datasets/6621116.npz
6627507,centroid_offset,debo_model/datasets/6627507.npz
6629332,stellar_eclipse,debo_model/datasets/6629332.npz
6630943,stellar_eclipse,debo_model/datasets/6630943.npz
6631721,centroid_offset,debo_model/datasets/6631721.npz
6665223,centroid_offset,debo_model/datasets/6665223.npz
6666233,stellar_eclipse,debo_model/datasets/6666233.npz
6670075,stellar_eclipse,debo_model/datasets/6670075.npz
6675056,stellar_eclipse,debo_model/datasets/6675056.npz
6677256,stellar_eclipse,debo_model/datasets/6677256.npz
6685526,transit,debo_model/datasets/6685526.npz
6690082,transit,debo_model/datasets/6690082.npz
6692833,centroid_offset,debo_model/datasets/6692833.npz
6693640,transit,debo_model/datasets/6693640.npz
6696462,stellar_eclipse,debo_model/datasets/6696462.npz
6705137,centroid_offset,debo_model/datasets/6705137.npz
6707908,stellar_eclipse,debo_model/datasets/6707908.npz
6721123,stellar_eclipse,debo_model/datasets/6721123.npz
6756669,stellar_eclipse,debo_model/datasets/6756669.npz
6758917,stellar_eclipse,debo_model/datasets/6758917.npz
6774826,centroid_offset,debo_model/datasets/6774826.npz
6781548,stellar_eclipse,debo_model/datasets/6781548.npz
6784235,transit,debo_model/datasets/6784235.npz
6837146,transit,debo_model/datasets/6837146.npz
6847018,stellar_eclipse,debo_model/datasets/6847018.npz
6849310,transit,debo_model/datasets/6849310.npz
6862328,transit,debo_model/datasets/6862328.npz
6862603,stellar_eclipse,debo_model/datasets/6862603.npz
6863839,centroid_offset,debo_model/datasets/6863839.npz
6863998,transit,debo_model/datasets/6863998.npz
6864885,stellar_eclipse,debo_model/datasets/6864885.npz
6864893,stellar_eclipse,debo_model/datasets/6864893.npz
6866228,stellar_eclipse,debo_model/datasets/6866228.npz
6867155,transit,debo_model/datasets/6867155.npz
6867766,stellar_eclipse,debo_model/datasets/6867766.npz
6878167,stellar_eclipse,debo_model/datasets/6878167.npz
6880531,not_transit,debo_model/datasets/6880531.npz
6889235,not_transit,debo_model/datasets/6889235.npz
6891543,centroid_offset,debo_model/datasets/6891543.npz
6922244,transit,debo_model/datasets/6922244.npz
6932987,transit,debo_model/datasets/6932987.npz
6936909,transit,debo_model/datasets/6936909.npz
6948054,transit,debo_model/datasets/6948054.npz
6948480,stellar_eclipse,debo_model/datasets/6948480.npz
6949607,transit,debo_model/datasets/6949607.npz
6956014,stellar_eclipse,debo_model/datasets/6956014.npz
6956233,stellar_eclipse,debo_model/datasets/6956233.npz
6960913,transit,debo_model/datasets/6960913.npz
6962977,transit,debo_model/datasets/6962977.npz
6964159,centroid_offset,debo_model/datasets/6964159.npz
7008149,centroid_offset,debo_model/datasets/7008149.npz
7019489,stellar_eclipse,debo_model/datasets/7019489.npz
7021681,transit,debo_model/datasets/7021681.npz
7023960,stellar_eclipse,debo_model/datasets/7023960.npz
7024222,centroid_offset,debo_model/datasets/7024222.npz
7024511,Ephemeris match,debo_model/datasets/7024511.npz
7025526,stellar_eclipse,debo_model/datasets/7025526.npz
7025846,centroid_offset,debo_model/datasets/7025846.npz
7031517,transit,debo_model/datasets/7031517.npz
7032421,not_transit,debo_model/datasets/7032421.npz
7037540,not_transit,debo_model/datasets/7037540.npz
7050060,centroid_offset,debo_model/datasets/7050060.npz
7097534,stellar_eclipse,debo_model/datasets/7097534.npz
7101828,stellar_eclipse,debo_model/datasets/7101828.npz
7102227,transit,debo_model/datasets/7102227.npz
7109675,transit,debo_model/datasets/7109675.npz
7109851,centroid_offset,debo_model/datasets/7109851.npz
7118364,transit,debo_model/datasets/7118364.npz
7134976,transit,debo_model/datasets/7134976.npz
7135852,transit,debo_model/datasets/7135852.npz
7136729,centroid_offset,debo_model/datasets/7136729.npz
7174351,centroid_offset,debo_model/datasets/7174351.npz
7186665,stellar_eclipse,debo_model/datasets/7186665.npz
7199774,stellar_eclipse,debo_model/datasets/7199774.npz
7219761,unlabeled,debo_model/datasets/7219761.npz
7220322,stellar_eclipse,debo_model/datasets/7220322.npz
7222086,stellar_eclipse,debo_model/datasets/7222086.npz
7255336,stellar_eclipse,debo_model/datasets/7255336.npz
7270230,stellar_eclipse,debo_model/datasets/7270230.npz
7281454,not_transit,debo_model/datasets/7281454.npz
7284688,unlabeled,debo_model/datasets/7284688.npz
7287995,transit,debo_model/datasets/7287995.npz
7289157,stellar_eclipse,debo_model/datasets/7289157.npz
7289162,centroid_offset,debo_model/datasets/7289162.npz
7295235,transit,debo_model/datasets/7295235.npz
7296086,centroid_offset,debo_model/datasets/7296086.npz
7303253,transit,debo_model/datasets/7303253.npz
7357531,stellar_eclipse,debo_model/datasets/7357531.npz
7366258,transit,debo_model/datasets/7366258.npz
7373451,transit,debo_model/datasets/7373451.npz
7375795,centroid_offset,debo_model/datasets/7375795.npz
7377033,stellar_eclipse,debo_model/datasets/7377033.npz
7380537,transit,debo_model/datasets/7380537.npz
7428316,stellar_eclipse,debo_model/datasets/7428316.npz
7429287,not_transit,debo_model/datasets/7429287.npz
7433585,stellar_eclipse,debo_model/datasets/7433585.npz
7434875,transit,debo_model/datasets/7434875.npz
7449844,stellar_eclipse,debo_model/datasets/7449844.npz
7455287,transit,debo_model/datasets/7455287.npz
7458762,transit,debo_model/datasets/7458762.npz
7515670,stellar_eclipse,debo_model/datasets/7515670.npz
7531677,centroid_offset,debo_model/datasets/7531677.npz
7542369,stellar_eclipse,debo_model/datasets/7542369.npz
7543649,stellar_eclipse,debo_model/datasets/7543649.npz
7552344,stellar_eclipse,debo_model/datasets/7552344.npz
757450,transit,debo_model/datasets/757450.npz
7585481,transit,debo_model/datasets/7585481.npz
7601633,stellar_eclipse,debo_model/datasets/7601633.npz
7622486,stellar_eclipse,debo_model/datasets/7622486.npz
7626506,transit,debo_model/datasets/7626506.npz
7661065,stellar_eclipse,debo_model/datasets/7661065.npz
7661409,centroid_offset,debo_model/datasets/7661409.npz
7663691,transit,debo_model/datasets/7663691.npz
7672940,stellar_eclipse,debo_model/datasets/7672940.npz
7678434,transit,debo_model/datasets/7678434.npz
7684873,stellar_eclipse,debo_model/datasets/7684873.npz
7685981,transit,debo_model/datasets/7685981.npz
7692093,transit,debo_model/datasets/7692093.npz
7697568,stellar_eclipse,debo_model/datasets/7697568.npz
7700871,centroid_offset,debo_model/datasets/7700871.npz
7708215,stellar_eclipse,debo_model/datasets/7708215.npz
7732285,centroid_offset,debo_model/datasets/7732285.npz
7751571,stellar_eclipse,debo_model/datasets/7751571.npz
7767559,stellar_eclipse,debo_model/datasets/7767559.npz
7770450,stellar_eclipse,debo_model/datasets/7770450.npz
7778437,transit,debo_model/datasets/7778437.npz
7802136,stellar_eclipse,debo_model/datasets/7802136.npz
7812167,stellar_eclipse,debo_model/datasets/7812167.npz
7815931,centroid_offset,debo_model/datasets/7815931.npz
7825899,transit,debo_model/datasets/7825899.npz
7830637,stellar_eclipse,debo_model/datasets/7830637.npz
7837302,stellar_eclipse,debo_model/datasets/7837302.npz
7838655,centroid_offset,debo_model/datasets/7838655.npz
7842610,stellar_eclipse,debo_model/datasets/7842610.npz
7849854,transit,debo_model/datasets/7849854.npz
7870390,transit,debo_model/datasets/7870390.npz
7903086,stellar_eclipse,debo_model/datasets/7903086.npz
7906671,centroid_offset,debo_model/datasets/7906671.npz
7907423,transit,debo_model/datasets/7907423.npz
7918217,stellar_eclipse,debo_model/datasets/7918217.npz
7938496,transit,debo_model/datasets/7938496.npz
7972785,stellar_eclipse,debo_model/datasets/7972785.npz
7989422,stellar_eclipse,debo_model/datasets/7989422.npz
8013419,transit,debo_model/datasets/8013419.npz
8018547,transit,debo_model/datasets/8018547.npz
8019043,stellar_eclipse,debo_model/datasets/8019043.npz
8030148,transit,debo_model/datasets/8030148.npz
8039892,transit,debo_model/datasets/8039892.npz
8043714,stellar_eclipse,debo_model/datasets/8043714.npz
8046689,centroid_offset,debo_model/datasets/8046689.npz
8074805,stellar_eclipse,debo_model/datasets/8074805.npz
8081482,stellar_eclipse,debo_model/datasets/8081482.npz
8098728,stellar_eclipse,debo_model/datasets/8098728.npz
8107380,transit,debo_model/datasets/8107380.npz
8111381,stellar_eclipse,debo_model/datasets/8111381.npz
8113154,stellar_eclipse,debo_model/datasets/8113154.npz
8125580,transit,debo_model/datasets/8125580.npz
8127639,centroid_offset,debo_model/datasets/8127639.npz
8150320,transit,debo_model/datasets/8150320.npz
8158127,transit,debo_model/datasets/8158127.npz
8164262,not_transit,debo_model/datasets/8164262.npz
8167959,unlabeled,debo_model/datasets/8167959.npz
8174625,transit,debo_model/datasets/8174625.npz
8176650,stellar_eclipse,debo_model/datasets/8176650.npz
8176653,centroid_offset,debo_model/datasets/8176653.npz
8179973,not_transit,debo_model/datasets/8179973.npz
8180063,centroid_offset,debo_model/datasets/8180063.npz
8183911,centroid_offset,debo_model/datasets/8183911.npz
8190354,centroid_offset,debo_model/datasets/8190354.npz
8192911,centroid_offset,debo_model/datasets/8192911.npz
8197560,centroid_offset,debo_model/datasets/8197560.npz
8218274,stellar_eclipse,debo_model/datasets/8218274.npz
8219268,not_transit,debo_model/datasets/8219268.npz
8222813,transit,debo_model/datasets/8222813.npz
8226994,transit,debo_model/datasets/8226994.npz
8227661,stellar_eclipse,debo_model/datasets/8227661.npz
8229696,transit,debo_model/datasets/8229696.npz
8240904,transit,debo_model/datasets/8240904.npz
8242681,stellar_eclipse,debo_model/datasets/8242681.npz
8243283,centroid_offset,debo_model/datasets/8243283.npz
8244190,centroid_offset,debo_model/datasets/8244190.npz
8246781,stellar_eclipse,debo_model/datasets/8246781.npz
8247638,transit,debo_model/datasets/8247638.npz
8248939,centroid_offset,debo_model/datasets/8248939.npz
8255887,transit,debo_model/datasets/8255887.npz
8256049,centroid_offset,debo_model/datasets/8256049.npz
8256453,stellar_eclipse,debo_model/datasets/8256453.npz
8257407,stellar_eclipse,debo_model/datasets/8257407.npz
8258171,stellar_eclipse,debo_model/datasets/8258171.npz
8260218,transit,debo_model/datasets/8260218.npz
8262210,stellar_eclipse,debo_model/datasets/8262210.npz
8264070,stellar_eclipse,debo_model/datasets/8264070.npz
8278371,transit,debo_model/datasets/8278371.npz
8279765,stellar_eclipse,debo_model/datasets/8279765.npz
8280511,transit,debo_model/datasets/8280511.npz
8288947,transit,debo_model/datasets/8288947.npz
8299955,centroid_offset,debo_model/datasets/8299955.npz
8302450,centroid_offset,debo_model/datasets/8302450.npz
8312852,centroid_offset,debo_model/datasets/8312852.npz
8313667,transit,debo_model/datasets/8313667.npz
8323753,centroid_offset,debo_model/datasets/8323753.npz
8330548,stellar_eclipse,debo_model/datasets/8330548.npz
8345172,stellar_eclipse,debo_model/datasets/8345172.npz
8346392,transit,debo_model/datasets/8346392.npz
8349405,not_transit,debo_model/datasets/8349405.npz
8349582,transit,debo_model/datasets/8349582.npz
8351704,transit,debo_model/datasets/8351704.npz
8358012,stellar_eclipse,debo_model/datasets/8358012.npz
8359498,transit,debo_model/datasets/8359498.npz
8374494,stellar_eclipse,debo_model/datasets/8374494.npz
8378634,stellar_eclipse,debo_model/datasets/8378634.npz
8386035,centroid_offset,debo_model/datasets/8386035.npz
8394721,transit,debo_model/datasets/8394721.npz
8395660,transit,debo_model/datasets/8395660.npz
8397446,centroid_offset,debo_model/datasets/8397446.npz
8397675,stellar_eclipse,debo_model/datasets/8397675.npz
8397947,transit,debo_model/datasets/8397947.npz
8410727,transit,debo_model/datasets/8410727.npz
8414716,transit,debo_model/datasets/8414716.npz
8414907,centroid_offset,debo_model/datasets/8414907.npz
8415745,stellar_eclipse,debo_model/datasets/8415745.npz
8429415,centroid_offset,debo_model/datasets/8429415.npz
8429566,stellar_eclipse,debo_model/datasets/8429566.npz
8453211,stellar_eclipse,debo_model/datasets/8453211.npz
8454250,centroid_offset,debo_model/datasets/8454250.npz
8462258,centroid_offset,debo_model/datasets/8462258.npz
8474898,stellar_eclipse,debo_model/datasets/8474898.npz
8488878,stellar_eclipse,debo_model/datasets/8488878.npz
8490993,transit,debo_model/datasets/8490993.npz
8505670,transit,debo_model/datasets/8505670.npz
8506766,stellar_eclipse,debo_model/datasets/8506766.npz
8509361,centroid_offset,debo_model/datasets/8509361.npz
8519253,stellar_eclipse,debo_model/datasets/8519253.npz
8544996,transit,debo_model/datasets/8544996.npz
8552202,transit,debo_model/datasets/8552202.npz
8552498,stellar_eclipse,debo_model/datasets/8552498.npz
8552565,stellar_eclipse,debo_model/datasets/8552565.npz
8552583,stellar_eclipse,debo_model/datasets/8552583.npz
8554498,not_transit,debo_model/datasets/8554498.npz
8559644,transit,debo_model/datasets/8559644.npz
8560285,stellar_eclipse,debo_model/datasets/8560285.npz
8560804,stellar_eclipse,debo_model/datasets/8560804.npz
8560840,stellar_eclipse,debo_model/datasets/8560840.npz
8561063,transit,debo_model/datasets/8561063.npz
8605074,stellar_eclipse,debo_model/datasets/8605074.npz
8607720,not_transit,debo_model/datasets/8607720.npz
8609450,not_transit,debo_model/datasets/8609450.npz
8616873,transit,debo_model/datasets/8616873.npz
8620565,transit,debo_model/datasets/8620565.npz
8621348,stellar_eclipse,debo_model/datasets/8621348.npz
8628973,transit,debo_model/datasets/8628973.npz
8644288,transit,debo_model/datasets/8644288.npz
8655354,stellar_eclipse,debo_model/datasets/8655354.npz
8672910,unlabeled,debo_model/datasets/8672910.npz
8676038,unlabeled,debo_model/datasets/8676038.npz
8686150,stellar_eclipse,debo_model/datasets/8686150.npz
8687088,centroid_offset,debo_model/datasets/8687088.npz
8689031,transit,debo_model/datasets/8689031.npz
8689373,transit,debo_model/datasets/8689373.npz
8700558,centroid_offset,debo_model/datasets/8700558.npz
8703884,centroid_offset,debo_model/datasets/8703884.npz
8703887,stellar_eclipse,debo_model/datasets/8703887.npz
8737796,centroid_offset,debo_model/datasets/8737796.npz
8746295,centroid_offset,debo_model/datasets/8746295.npz
8757910,stellar_eclipse,debo_model/datasets/8757910.npz
8766222,stellar_eclipse,debo_model/datasets/8766222.npz
8773869,centroid_offset,debo_model/datasets/8773869.npz
8801343,stellar_eclipse,debo_model/datasets/8801343.npz
8803882,stellar_eclipse,debo_model/datasets/8803882.npz
8804455,centroid_offset,debo_model/datasets/8804455.npz
8823426,stellar_eclipse,debo_model/datasets/8823426.npz
8823868,not_transit,debo_model/datasets/8823868.npz
8826878,transit,debo_model/datasets/8826878.npz
8845026,stellar_eclipse,debo_model/datasets/8845026.npz
8847111,centroid_offset,debo_model/datasets/8847111.npz
8848271,stellar_eclipse,debo_model/datasets/8848271.npz
8883593,transit,debo_model/datasets/8883593.npz
8885673,centroid_offset,debo_model/datasets/8885673.npz
8891318,centroid_offset,debo_model/datasets/8891318.npz
8892910,stellar_eclipse,debo_model/datasets/8892910.npz
8914779,centroid_offset,debo_model/datasets/8914779.npz
8916492,stellar_eclipse,debo_model/datasets/8916492.npz
892772,centroid_offset,debo_model/datasets/892772.npz
8937021,stellar_eclipse,debo_model/datasets/8937021.npz
8948424,stellar_eclipse,debo_model/datasets/8948424.npz
8949247,stellar_eclipse,debo_model/datasets/8949247.npz
8951215,transit,debo_model/datasets/8951215.npz
8953257,stellar_eclipse,debo_model/datasets/8953257.npz
8956706,unlabeled,debo_model/datasets/8956706.npz
8958035,stellar_eclipse,debo_model/datasets/8958035.npz
8963721,centroid_offset,debo_model/datasets/8963721.npz
8971432,not_transit,debo_model/datasets/8971432.npz
9002237,stellar_eclipse,debo_model/datasets/9002237.npz
9007866,not_transit,debo_model/datasets/9007866.npz
9016295,stellar_eclipse,debo_model/datasets/9016295.npz
9025922,stellar_eclipse,debo_model/datasets/9025922.npz
9030447,not_transit,debo_model/datasets/9030447.npz
9032900,transit,debo_model/datasets/9032900.npz
9040849,centroid_offset,debo_model/datasets/9040849.npz
9048161,stellar_eclipse,debo_model/datasets/9048161.npz
9071386,stellar_eclipse,debo_model/datasets/9071386.npz
9077124,transit,debo_model/datasets/9077124.npz
9097120,stellar_eclipse,debo_model/datasets/9097120.npz
9108085,centroid_offset,debo_model/datasets/9108085.npz
9110357,stellar_eclipse,debo_model/datasets/9110357.npz
9119568,not_transit,debo_model/datasets/9119568.npz
9140402,transit,debo_model/datasets/9140402.npz
9141746,transit,debo_model/datasets/9141746.npz
9143254,stellar_eclipse,debo_model/datasets/9143254.npz
9157908,stellar_eclipse,debo_model/datasets/9157908.npz
9159242,centroid_offset,debo_model/datasets/9159242.npz
9159275,stellar_eclipse,debo_model/datasets/9159275.npz
9164836,stellar_eclipse,debo_model/datasets/9164836.npz
9166862,transit,debo_model/datasets/9166862.npz
9166870,centroid_offset,debo_model/datasets/9166870.npz
9171801,stellar_eclipse,debo_model/datasets/9171801.npz
9210823,centroid_offset,debo_model/datasets/9210823.npz
9278553,stellar_eclipse,debo_model/datasets/9278553.npz
9288786,stellar_eclipse,debo_model/datasets/9288786.npz
9301506,stellar_eclipse,debo_model/datasets/9301506.npz
9334289,transit,debo_model/datasets/9334289.npz
9346253,stellar_eclipse,debo_model/datasets/9346253.npz
9347899,transit,debo_model/datasets/9347899.npz
9366886,centroid_offset,debo_model/datasets/9366886.npz
9369366,centroid_offset,debo_model/datasets/9369366.npz
9388479,transit,debo_model/datasets/9388479.npz
